Account_ID,accountCategoryCode,customerTypeCode,industryCode,primaryContactId,accountNumber,name,revenue,stateCode,account_start_dt,Account_end_dt
477,Savings Account,Trusts,5,6092,MU39 GJPQ 1443 1795 8148 9229 256B WE,Pernell Srawley,145417,active,1/1/2017,9/3/2025
425,CID,Clubs and Associations,5,6046,CY21 4632 4155 AIFR ZWT6 WBHW RMUI,Dagmar Briskey,376154,active,12/24/2016,12/20/2024
211,CID,Limited Liability,6,6026,FR88 2835 7269 01YZ UNJT LXXO C03,Abbey Batchan,782462,inactive,9/20/2015,2/4/2026
640,Checking Account,Partnership Firms,9,6081,IS07 5725 7913 4253 2550 9596 78,Nomi Cadman,59724,active,2/20/2015,1/8/2027
690,Checking Account,Partnership Firms,4,6001,SE07 1358 3530 8783 9079 6897,Clemmie Andrei,,active,4/23/2016,5/19/2025
722,CID,Clubs and Associations,6,6062,GT23 1PNX BLSR EHVF LH0Q PA1Z 9JTH,Marcellina Melloi,318295,inactive,9/5/2018,10/24/2026
480,Checking Account,Limited Liability,9,6086,CY17 1830 9904 ZCVE 9F92 PTGT EJWE,Rodolfo Bramich,395516,active,7/15/2020,2/29/2024
473,Checking Account,Partnership Firms,6,6030,NL38 CXUP 5401 7417 46,Bren Leneham,538479,active,12/11/2017,10/17/2025
911,Checking Account,Partnership Firms,6,6032,KZ13 475F BYDN Z67S KJ51,Hillyer Beckinsall,614114,active,1/6/2017,12/20/2025
754,CID,Companies,8,6038,LV25 XQQS PIGH XY0F G4GN L,Libbi Scrigmour,785253,active,1/19/2015,12/28/2025
740,Savings Account,Individuals Joint,9,6031,BR93 6037 0322 0114 6669 4419 098L B,Lorry Briar,556767,inactive,10/12/2015,7/12/2024
714,Checking Account,Individuals Joint,9,6056,HR57 4726 5601 6649 1415 7,Odessa Eberst,523469,active,2/3/2015,10/31/2023
718,Checking Account,Partnership Firms,4,6061,GB69 IQPM 1534 8769 1273 97,Crin Sertin,,inactive,11/2/2019,5/31/2026
401,CID,Individuals Joint,8,6095,NL98 FGKK 5313 7275 27,Timothee Stowte,145724,active,11/14/2015,11/26/2025
59,Savings Account,Trusts,6,6063,AZ69 YGWZ 2TPI CBCV CKT7 PNJF UH3M,Goldia Kisar,828828,inactive,7/6/2019,10/11/2026
748,Savings Account,Individuals Joint,6,6026,PS49 UNYN BPRA NGCZ OLDM KYJV FYZR I,Ronny Himsworth,699294,active,5/16/2016,6/18/2022
11,Checking Account,Trusts,8,6083,SI79 0172 8963 7428 582,Harrison Hullock,965751,active,2/8/2018,9/9/2023
84,Savings Account,Partnership Firms,5,6030,HU40 0540 6304 0308 2463 1663 3310,Georgia Bowick,,active,5/20/2017,3/1/2022
417,CID,Partnership Firms,9,6099,KZ49 307G GKD1 JYAU RDLM,Marius Hagart,124603,active,6/11/2018,9/6/2023
336,CID,Companies,5,6036,MT75 AJNU 6107 9WRW 4C8X I6SA KARQ FGX,Wilbert Floyde,972845,inactive,9/17/2015,6/18/2026
6,Checking Account,Partnership Firms,6,6092,TN48 9791 0413 4731 2350 4590,Delora Pointing,630393,inactive,7/19/2016,10/2/2027
583,Checking Account,Companies,8,6004,PS27 HTUI WXLD T9MW 6UOJ DEZB KZDF H,Percival Mitton,173528,active,4/1/2017,10/21/2027
214,Checking Account,Limited Liability,8,6081,HR94 9824 6308 8830 3126 4,Arden Jorissen,355089,inactive,7/2/2019,5/25/2022
322,Checking Account,Companies,9,6065,AD09 8084 5595 CTDZ D2DB OJRL,Stacey Pinn,427235,active,12/22/2015,5/27/2023
629,CID,Trusts,4,6011,AZ22 JYFR D417 Z2NN WFW5 T4WW RBT3,Mycah Clere,760133,active,9/4/2018,4/10/2026
668,Checking Account,Companies,9,6030,MK96 644Q 7ZAI 7OOW T39,Aurelie Astridge,809419,inactive,3/10/2017,5/22/2023
126,CID,Trusts,6,6059,TN30 7277 4258 4119 2364 3137,Maible Squibe,861275,inactive,2/1/2015,2/11/2024
932,Checking Account,Limited Liability,4,6068,IE98 ZCEZ 9631 3192 4369 93,Daveta Fort,882196,inactive,1/31/2018,5/28/2027
485,CID,Partnership Firms,8,6063,SK04 0763 5193 3507 9037 3302,Bryce Bath,463089,inactive,2/23/2017,8/11/2023
767,Savings Account,Individuals Joint,6,6044,MU20 ZWHY 9825 9037 0739 4042 565Z II,Maiga Theodoris,942846,inactive,11/11/2019,3/25/2027
757,Checking Account,Limited Liability,5,6076,VG29 TWPH 0043 2912 1032 9232,Francoise Benediktsson,799628,active,11/12/2016,2/3/2026
170,Savings Account,Companies,5,6039,FR38 5832 8977 608P ATDV 5JJD P85,Sherline Mixhel,985462,inactive,6/11/2016,12/9/2026
685,Savings Account,Partnership Firms,6,6022,EE74 9786 2213 7944 8139,Jaime Stanett,314609,active,4/7/2020,2/18/2026
951,Checking Account,Companies,4,6043,NO20 9417 0579 811,Berkley Von Oertzen,195876,active,4/17/2018,6/28/2026
95,Checking Account,Companies,6,6012,LU58 554X 2I2B DQQC LMUO,Frasco Hughland,175875,inactive,8/19/2019,3/22/2023
916,Savings Account,Companies,5,6079,MU94 POKW 9435 2292 0313 2520 710N FS,Stanwood Brandone,899902,inactive,7/8/2020,7/10/2027
561,Checking Account,Clubs and Associations,6,6000,FR18 1988 6429 65OU JDZ2 SS4Y L45,Timi Scaplehorn,548124,active,8/6/2015,2/23/2026
188,Savings Account,Companies,9,6074,FR85 3387 6389 14DM RAWK 5WHC S60,Robinson Ulyatt,860058,inactive,1/21/2019,7/31/2025
112,Savings Account,Limited Liability,4,6046,FR42 9065 1729 48W2 67CF 7TR0 Z13,Tressa Beckworth,952983,active,4/14/2018,3/5/2026
611,Savings Account,Limited Liability,8,6011,BA03 4252 7531 7380 2272,Woody Kerbler,,inactive,10/1/2020,2/5/2025
43,CID,Individuals Joint,4,6000,NO20 6119 4798 147,Dina Tregunna,889129,inactive,2/6/2019,7/18/2023
715,Savings Account,Clubs and Associations,5,6082,MK49 178Z 1JMO 4HSA S48,Cosette Ord,521057,inactive,10/10/2015,4/6/2024
188,Checking Account,Trusts,5,6010,RO67 KMJW RCW2 31PL XHR6 8QOG,Adriaens Callicott,457318,active,9/18/2015,1/13/2022
817,CID,Partnership Firms,4,6078,IS59 7052 6655 8845 9872 4389 24,Carmine Borgne,633636,inactive,11/11/2020,7/10/2024
890,Savings Account,Companies,6,6021,FR32 6231 3961 98VJ PPXB MVGP L99,Seth Tiffney,37966,inactive,8/28/2018,1/25/2024
912,Savings Account,Limited Liability,4,6099,FR12 8200 2026 12J0 SPX0 PXK4 186,Ellynn Fry,304042,inactive,11/28/2019,6/13/2022
187,CID,Partnership Firms,9,6027,IT24 C029 9167 718Y 618B C0AH P04,Talbert Schoales,82888,active,4/23/2018,1/2/2025
573,Checking Account,Limited Liability,9,6036,PS92 EHYV UONH ALNR 5MP7 MVT5 XHWP Z,Vin Bartels-Ellis,461600,active,9/8/2019,9/5/2027
729,Savings Account,Clubs and Associations,9,6058,GI39 ARXO PXMO GR4T DN3A UUI,Dillon Born,17089,active,8/2/2016,10/17/2024
684,Savings Account,Partnership Firms,5,6079,PL67 9906 0357 9088 2181 5169 0942,Leelah Romans,991999,active,10/7/2017,8/26/2027
106,Savings Account,Partnership Firms,4,6097,GI87 IPCJ SBUQ VIYT AIPA UBY,Natale Eriksson,164412,inactive,12/27/2019,10/19/2023
100,Checking Account,Clubs and Associations,9,6025,FR68 5194 5052 799C JJEO K8XZ 571,Benny Burras,907040,active,2/13/2017,4/4/2027
359,Checking Account,Partnership Firms,5,6078,GR46 0668 763O O8IY G22Y SJPI 1YL,Delphinia Henriksson,843500,inactive,1/14/2020,1/5/2024
262,Savings Account,Partnership Firms,9,6088,DK27 9520 4872 2706 43,Elisabeth Sheddan,816325,active,4/2/2019,7/13/2023
224,Savings Account,Companies,8,6025,AD15 2942 2835 N18L HBKY KJAM,Simmonds Tottem,954055,inactive,1/12/2020,5/21/2027
231,CID,Companies,8,6051,BR52 3845 7639 0558 0152 7972 628B D,Bay O' Neligan,,inactive,6/3/2017,10/7/2026
921,Checking Account,Partnership Firms,4,6013,SM71 Y562 1051 981A HDXR W3FV DU2,Ronny Dixon,566447,inactive,9/26/2018,7/25/2026
136,CID,Limited Liability,9,6081,BE47 4718 0992 0144,Garrik Brudenell,927536,inactive,1/28/2019,5/13/2022
968,Savings Account,Partnership Firms,8,6066,FR77 0510 1014 45FH HAJT AW0B N03,Lolita Bidgod,,active,9/27/2018,2/9/2026
608,Savings Account,Clubs and Associations,8,6078,GI21 AQFR WE79 FMHY U7E6 CIA,Elita Paulino,403472,active,9/7/2018,1/26/2026
211,CID,Partnership Firms,9,6062,MD14 BOR7 ZJRM MUBM CF3U GUZE,Tallia Casham,855547,inactive,9/22/2018,12/7/2025
976,CID,Companies,9,6041,FI03 4897 8395 0194 06,Rochette Baudesson,402873,active,3/19/2018,5/11/2026
708,Checking Account,Partnership Firms,8,6081,MR63 9055 9067 3120 6875 7781 922,Nikki Spinks,,active,12/27/2017,7/16/2024
433,CID,Trusts,6,6039,FR53 7531 5112 32GJ CP8D ME53 B14,Melisenda Kelland,410500,inactive,2/27/2016,11/16/2025
270,Savings Account,Trusts,6,6060,BE43 0178 7670 1722,Tomasina Goff,943038,inactive,2/7/2017,4/1/2024
187,Savings Account,Individuals Joint,4,6005,FR78 4040 6352 39FA BAI6 ZIVQ Z38,Shandie McCrann,338127,inactive,8/8/2017,7/12/2024
494,Savings Account,Clubs and Associations,8,6053,NL51 SBID 7929 3170 76,Ninette Hover,136376,active,2/24/2020,4/2/2027
592,CID,Clubs and Associations,5,6048,FR57 1837 3853 95CC CGDW HR9B G62,Caleb Lossman,834158,inactive,12/21/2014,11/2/2027
968,Checking Account,Clubs and Associations,8,6065,FR85 7327 1697 82AY IKZR CFUL U68,Rog Oriel,664925,inactive,11/25/2019,12/8/2023
727,Savings Account,Trusts,4,6029,FR87 2696 8403 02TE ZEK5 1KW5 F43,Greer Normanell,997158,inactive,11/30/2020,10/9/2023
520,Checking Account,Clubs and Associations,8,6004,SE10 6710 8847 8598 7480 4831,Kipper Ashingden,379310,active,10/18/2020,12/27/2021
792,Savings Account,Limited Liability,9,6085,MU22 IWRX 5943 5099 9835 6937 424N KS,Daffy Torri,372293,active,6/10/2016,8/5/2025
780,Checking Account,Partnership Firms,9,6010,TR50 0063 0AAI 1QZG IPOL FZIG ZP,Heddie Geard,678151,active,11/12/2019,3/3/2022
780,CID,Trusts,6,6030,FR08 3596 4289 07R3 K46T 39MH F69,Anabal Leeburne,241089,inactive,2/20/2016,10/16/2022
932,CID,Limited Liability,8,6028,KZ44 5431 ZPRC BW3I KCUR,Dal Armatys,654974,inactive,8/3/2016,1/31/2025
617,CID,Companies,5,6065,GB87 KQBL 6237 7298 7476 50,Oona MacGregor,713040,inactive,11/16/2020,6/25/2022
649,CID,Trusts,8,6032,PS10 JIXV WQGI 6Y1H X1T2 GP6P 3IHJ 5,Michaella Archbould,645659,inactive,8/22/2015,9/8/2027
344,CID,Companies,8,6090,PS61 LGVG RQTF MM3O H76P 1PTY UBKE D,Marysa Hookes,654352,inactive,9/27/2017,9/10/2024
539,Savings Account,Companies,8,6026,GR59 6880 217D OKQT WHNC PSBN QGO,Cyndy Whetnall,420394,active,11/4/2019,5/14/2025
102,CID,Limited Liability,9,6076,BH70 UJSM A9GN 79AJ QP55 1G,Van Seaborn,485691,active,5/11/2016,6/8/2025
941,CID,Partnership Firms,9,6049,ES38 0272 8842 7040 9382 7888,Tomi Edkins,39566,active,7/12/2017,3/13/2023
61,CID,Limited Liability,4,6045,BR55 8835 6574 9722 3685 9602 534O F,Cynthea Giannasi,17960,active,3/27/2019,10/9/2026
840,Checking Account,Partnership Firms,6,6087,SE66 8215 3548 3354 8159 7751,Jillie Kew,305166,active,10/12/2016,12/4/2024
205,Checking Account,Clubs and Associations,6,6097,LV71 WVDK NIJT AE9I M98A M,Vasili Janton,503541,inactive,10/31/2016,8/14/2027
991,CID,Clubs and Associations,4,6019,FR24 4829 6577 6452 QT4O BVXV E81,Gordy Yallop,430508,active,4/11/2018,5/30/2025
735,CID,Trusts,9,6082,MC11 7454 2965 67OU LK6Q O5GK B84,Elroy Featherby,526653,active,5/5/2018,10/25/2026
356,CID,Companies,5,6058,SK13 7712 4108 6887 4541 5306,Cosme Hallatt,498019,active,1/25/2020,2/13/2025
375,CID,Clubs and Associations,5,6076,FR07 3433 2183 21PZ AU7U DR2S X82,Bev Castano,325324,inactive,1/3/2018,2/6/2026
239,Checking Account,Companies,4,6048,HU94 2382 1926 4751 2134 9943 5281,Nadean Seymer,240250,inactive,9/12/2015,4/26/2027
822,CID,Clubs and Associations,8,6069,BG56 PJMA 5464 40QO L0AV 78,Kariotta Somersett,431354,active,10/11/2019,11/4/2026
599,Savings Account,Companies,4,6087,AE40 2358 5091 7637 2327 738,Shirleen Starmont,506475,active,11/21/2016,12/29/2021
235,CID,Individuals Joint,5,6029,SK60 7977 0688 2673 7688 8187,Giselbert Colbert,986281,active,5/6/2015,10/29/2023
816,CID,Clubs and Associations,5,6045,GL95 9898 5504 4637 65,Sunny Barley,380090,active,1/12/2016,10/1/2025
851,Checking Account,Limited Liability,4,6020,FR78 2272 1367 95HX VJTH 9P1V S30,Jandy Annion,58624,active,5/21/2017,10/5/2023
389,Checking Account,Limited Liability,9,6091,PL35 2218 1373 2451 5606 6353 2453,Roarke Furby,251567,active,1/20/2019,11/5/2026
909,CID,Companies,6,6013,MK87 578D 75HF P90W G79,Nataline Blondin,643754,inactive,5/12/2015,8/3/2025
558,Checking Account,Trusts,8,6087,BG76 SMMZ 5730 098R TOAA 7P,Dion Edgler,618998,active,7/29/2017,8/21/2026
953,Checking Account,Individuals Joint,5,6093,MR51 4581 2832 4196 8154 1261 125,Walker Hanbury-Brown,782627,active,6/7/2020,3/22/2023
292,Savings Account,Clubs and Associations,9,6031,TN26 2929 0927 8829 9853 2743,Florrie De La Haye,109589,inactive,8/10/2016,5/21/2027
703,CID,Limited Liability,4,6090,LI36 8829 5BIJ GTIW 1JW1 I,Ulberto Yves,472795,active,4/14/2015,3/27/2022
392,Checking Account,Partnership Firms,5,6026,GB39 QXQJ 4407 3015 8623 12,John McFadin,252095,inactive,10/7/2020,1/5/2026
91,Savings Account,Clubs and Associations,8,6019,FR76 8429 4608 88AB GMGX I2OQ S42,Ginger Prover,515275,inactive,5/19/2017,8/29/2026
46,Savings Account,Companies,4,6011,ME74 3208 9481 8590 0039 47,Dael Alp,543386,inactive,5/4/2017,6/21/2025
444,CID,Partnership Firms,6,6083,LT85 5047 5880 4618 0492,Ozzy Chrestien,655244,inactive,11/20/2018,9/3/2022
630,Checking Account,Partnership Firms,9,6083,FI23 8626 9779 7627 49,Trace Boord,360264,inactive,8/13/2018,10/2/2024
303,Checking Account,Individuals Joint,5,6068,FR64 6329 1404 66IJ NYZS T84W B28,Minerva MacPaden,241882,active,5/19/2016,4/27/2024
868,Savings Account,Trusts,4,6057,AD43 3339 9692 PY9T VQHR RWLY,Vikky Jerrold,288158,inactive,4/26/2018,4/22/2023
803,CID,Limited Liability,8,6004,FR92 1774 0767 41HH BRYU 9VTW 531,Bret Eadon,897610,inactive,7/20/2016,4/6/2027
991,Savings Account,Individuals Joint,5,6024,SE21 2790 3934 7315 0498 2036,Carmine Dunstone,,inactive,3/28/2016,1/29/2022
37,Checking Account,Individuals Joint,9,6073,MU95 OMRA 5638 5464 8067 9753 774P FE,Vaughn Surgen,26903,inactive,12/9/2020,12/4/2023
984,CID,Companies,5,6052,AD29 2064 2492 VPJR ZYAI YNR3,Idelle Wasmer,417496,active,5/26/2015,8/2/2025
129,CID,Limited Liability,9,6044,MT76 QMLM 4555 7SAY PYIX YPKO X4TZ VUP,Sharon Mourge,23038,inactive,3/19/2016,6/11/2022
25,CID,Companies,6,6048,FR10 1813 8436 02KE QQN7 SNWU G00,Matilde D'Alesio,,active,4/23/2015,9/25/2024
66,Checking Account,Companies,4,6070,MT35 HJYB 3441 1N7H 96VX QAAN MBO9 KU0,Mureil Proffer,877139,inactive,2/18/2020,2/14/2024
243,Checking Account,Trusts,8,6098,GI41 SKMX JZBR PBO1 ERSV S6P,Iggy Spens,838306,inactive,8/12/2017,2/16/2026
93,Savings Account,Trusts,6,6033,KZ94 863V ULTM JTKB UA0Q,Elbertina Whiting,491332,inactive,11/24/2015,12/7/2026
250,Checking Account,Individuals Joint,6,6009,FR56 9020 9979 38BE 049T XYQC K67,Gilberte Broodes,304667,inactive,4/13/2018,12/26/2022
233,CID,Partnership Firms,6,6015,FR13 9907 7196 02AL COK9 LHET I26,Nestor Patillo,620585,inactive,7/6/2016,3/16/2026
847,Checking Account,Partnership Firms,6,6026,BH67 ABOL QJSJ M3P2 CJ1P A8,Christoper Heath,211537,active,4/7/2018,8/31/2027
730,Checking Account,Trusts,5,6078,FR70 4908 7245 98DY VOJL D4GL M33,Carmel Kubasiewicz,369707,active,8/27/2015,11/21/2026
864,Savings Account,Individuals Joint,9,6031,AE21 6459 3664 6267 5806 930,Clio Treneman,114195,inactive,1/8/2020,12/11/2024
309,Savings Account,Trusts,6,6077,SK34 4491 9252 6650 1739 0284,Haydon Heskey,313748,active,1/22/2018,1/20/2026
881,Checking Account,Individuals Joint,9,6083,GR38 7832 178U Q4YV XBTG QVVL JCX,Sandro Scrane,222779,inactive,3/23/2015,10/21/2024
266,Checking Account,Trusts,9,6074,BG21 HWST 8704 07SD G5WA XE,Benjamin Thomas,681556,inactive,7/13/2016,10/18/2027
335,CID,Trusts,8,6082,BE76 8619 5481 6505,Judi Carletto,898513,active,4/26/2019,10/23/2023
767,Checking Account,Partnership Firms,4,6049,FI30 7814 4266 0851 49,Danila Brolly,588261,inactive,5/17/2016,9/28/2025
649,CID,Clubs and Associations,4,6090,SM49 W017 0941 655J 2VJQ RXVN 3PB,Moira Dowey,26197,inactive,2/5/2018,7/1/2027
146,CID,Companies,9,6083,TN64 2372 2320 1163 1810 5429,Toni Heibel,144610,inactive,5/21/2020,6/2/2024
355,Checking Account,Companies,9,6020,CZ69 6544 0498 6719 2202 2073,Fredrick Worrill,961807,active,12/14/2019,8/6/2023
503,CID,Limited Liability,5,6092,FR14 6856 6252 49CK JVEX J8CA U18,Cherice Coppledike,993805,active,2/19/2019,7/8/2027
667,Checking Account,Trusts,9,6035,GT69 EHGL IHEN BAUP UFML QWJN QL9W,Ogden Fewkes,398318,inactive,2/10/2016,1/16/2027
269,Savings Account,Partnership Firms,4,6062,CY48 9516 6520 WAM6 JOWV HKWW RNMH,Beilul Pilmoor,352413,inactive,10/25/2016,11/2/2027
961,Savings Account,Clubs and Associations,5,6032,IL19 7746 3372 1088 3769 821,Huntley Wittrington,626487,inactive,3/21/2020,5/28/2022
79,CID,Partnership Firms,4,6059,MR95 9901 1904 3601 5626 2378 211,Kala Stormes,858806,inactive,11/18/2015,9/26/2022
140,Checking Account,Individuals Joint,4,6079,AL07 6187 3435 WH3T GQLH SMWF 2VRM,Clevey Le Galle,331813,inactive,12/24/2017,7/22/2022
295,CID,Partnership Firms,8,6096,BR94 3613 8395 6356 2069 1765 738S 7,Coretta Dulin,284337,active,2/10/2017,4/13/2027
734,CID,Companies,5,6000,FI56 7428 4632 0022 42,Reagan Lax,579580,active,2/8/2016,1/25/2024
226,Savings Account,Limited Liability,5,6027,GB02 SQVD 2545 0994 2592 64,Shara Frogley,144413,inactive,4/17/2018,2/28/2026
412,Savings Account,Companies,5,6077,IL73 2108 6708 0604 1193 482,Tabbie Canet,294711,inactive,4/3/2015,12/25/2022
449,Checking Account,Companies,4,6030,NL76 VOCF 5503 9597 69,Bret Gavini,454567,inactive,5/19/2019,12/26/2022
810,CID,Trusts,5,6032,FR57 7028 2600 31YA ZTUR EUKX V11,Goldy Peploe,295575,active,11/13/2018,10/10/2022
176,Savings Account,Limited Liability,8,6035,FR92 6230 3671 75AS VE0C 6OAO G32,Arv Gourlay,755032,active,4/7/2017,2/29/2024
491,CID,Partnership Firms,5,6068,SK20 8341 0176 7440 8722 3342,Wanids Bardsley,847306,inactive,2/18/2016,10/2/2026
512,Checking Account,Limited Liability,5,6076,DE16 0588 1437 0365 5220 47,Brice Measor,785235,inactive,3/22/2017,12/15/2024
739,CID,Clubs and Associations,4,6049,FR84 4686 7486 15RU OASM WQMV F26,Gael Bandt,903683,active,5/7/2017,5/28/2026
813,CID,Limited Liability,9,6052,SK23 2734 7446 9222 6776 7840,Dore Chisman,743402,inactive,10/6/2018,12/1/2025
864,Savings Account,Partnership Firms,4,6006,AT17 7767 0952 2249 5038,Colman Signorelli,907169,inactive,3/29/2017,4/10/2025
20,CID,Partnership Firms,8,6029,KZ11 344T 6BUG 3DPG WHGN,Darell Gerasch,81650,active,3/27/2016,3/18/2027
842,Savings Account,Trusts,8,6063,LU53 346N 9JPZ OMF9 R2SP,Cherry Culbard,639870,inactive,7/13/2020,3/22/2026
185,Savings Account,Partnership Firms,9,6065,KZ51 961U 3RBB BF70 FZ56,Tildie Leon,981578,inactive,5/15/2017,4/20/2026
57,Savings Account,Clubs and Associations,4,6093,GT22 WKCV Z0RL S2MT WNKT QGCZ TC49,Kaitlyn Ivantsov,405979,active,11/23/2017,3/23/2023
826,Savings Account,Companies,5,6079,KW58 BRTM WIDE XMTS VXCT QQYH TKKM QV,Vale Wordington,,inactive,6/28/2015,6/4/2022
223,Savings Account,Trusts,9,6026,AE52 4434 0096 5500 1348 378,Jana Chellingworth,551736,inactive,8/24/2016,11/11/2023
958,CID,Companies,8,6058,RS12 7573 8747 9480 6160 57,Neilla Hanniger,826129,active,5/14/2015,11/15/2025
660,Checking Account,Limited Liability,5,6024,GB02 MXWC 2663 3428 2446 06,Hobard Suff,239862,inactive,5/27/2018,2/20/2023
227,CID,Individuals Joint,4,6058,NO65 5592 0368 114,Robby O' Hogan,409663,inactive,2/6/2019,9/2/2026
300,CID,Partnership Firms,8,6039,DE34 1821 9907 4427 3507 10,Amil Lode,979927,active,4/14/2015,8/23/2026
604,Savings Account,Companies,6,6009,FR14 4261 1119 656M X7AO WCRX V28,Petunia Gunny,119728,active,11/26/2020,11/19/2022
991,Savings Account,Partnership Firms,5,6076,AL28 9727 2831 S89M E9YM JL53 JABY,Enrica de Werk,159141,inactive,1/27/2016,4/10/2023
11,Checking Account,Partnership Firms,8,6031,PL22 4236 2086 0900 9152 3891 7672,Teodoor Frye,667261,active,2/11/2018,7/2/2023
329,CID,Partnership Firms,9,6050,CH63 5474 1DYM RGOQ JHQJ O,Caril Maggi,513917,inactive,7/3/2020,5/18/2027
982,Checking Account,Individuals Joint,5,6066,SI53 9039 8314 8708 037,Jecho Monkman,747013,inactive,2/3/2015,8/1/2024
80,Savings Account,Limited Liability,5,6096,LU91 896E IGTK K4GC OTPT,Tobias Dowdney,753558,active,3/20/2015,1/3/2027
188,Savings Account,Companies,4,6006,PS69 WIHD AHPF P1ML 03WL 2JJ6 1FY4 B,Stephanus Steanyng,,inactive,2/2/2020,2/6/2027
546,Checking Account,Clubs and Associations,8,6078,FR52 0567 5810 08UR S77N 41CA O16,Martina Perks,408427,active,10/2/2016,4/16/2027
834,Savings Account,Trusts,8,6051,IE16 OWJJ 5106 8904 5233 79,Noellyn Tue,869849,inactive,2/9/2017,11/18/2026
434,Checking Account,Limited Liability,8,6021,FR30 6339 8983 10YA JY1R WNCA A33,Klarika Bostock,415323,active,11/13/2018,10/30/2025
662,Checking Account,Limited Liability,4,6035,GE29 YQ62 2268 9885 6608 04,Lacie Reichert,86021,active,3/21/2017,9/11/2025
94,Checking Account,Companies,5,6042,PL54 6907 7134 5938 2806 5560 8336,Sheela Lamb-shine,380290,inactive,6/10/2020,12/3/2022
772,Checking Account,Companies,5,6035,PS80 DHVD BWGD E4AT WSVJ J0K2 RL1Q P,Dareen Derisly,168665,active,1/21/2015,6/21/2025
172,Savings Account,Individuals Joint,9,6038,HU04 4721 0123 7180 0432 1566 8220,Lenette Leguey,89340,inactive,11/6/2020,1/11/2023
972,Checking Account,Trusts,6,6004,HU95 3339 2343 1166 4889 1245 8527,Terrell Mapston,83208,inactive,3/19/2015,6/17/2024
337,Checking Account,Individuals Joint,4,6007,FR75 6986 5887 11XY P4HF EDKF N33,Koren Sarch,901882,active,3/31/2016,9/11/2026
406,Savings Account,Partnership Firms,4,6041,LT94 0548 0944 4875 9355,Dallon Sowden,357388,active,11/17/2016,9/14/2027
94,Checking Account,Individuals Joint,4,6008,HU95 0906 1275 5245 0851 4499 4075,Ronda Riepl,583390,inactive,12/6/2019,8/24/2022
818,CID,Limited Liability,5,6052,GR88 3912 704I IYOR OG41 ZUZG GSR,Bibi Jeal,193366,inactive,3/14/2019,1/12/2023
575,CID,Partnership Firms,5,6078,HU52 6396 3100 2488 5577 6155 2122,Madeleine Dunstall,311576,inactive,7/7/2016,3/14/2022
982,Checking Account,Clubs and Associations,5,6018,KW12 VBKE HRMR EAWP ZO0U MOBZ XWH8 WH,Sanders Ollivierre,426928,active,7/10/2015,10/27/2023
749,Checking Account,Individuals Joint,6,6081,CH44 4318 5EDJ MNDD XYGN B,Alasdair Lettington,732826,active,2/11/2017,1/4/2025
529,Checking Account,Clubs and Associations,5,6084,PS13 MLYK XOUZ QDOY SE7M RVQ7 NCJW Y,Roshelle Weild,492084,inactive,1/30/2019,5/20/2024
961,Checking Account,Partnership Firms,4,6079,IE62 NMWL 3321 8629 9862 86,Renard Triggle,335649,inactive,9/8/2017,4/30/2024
695,Savings Account,Trusts,9,6016,GL25 3805 0098 9592 08,Justin London,,inactive,8/15/2018,3/31/2026
618,CID,Partnership Firms,6,6049,HR03 3082 1816 7954 3997 1,Gwennie Betonia,31837,inactive,3/31/2019,1/24/2022
729,Savings Account,Trusts,6,6011,PS86 OWTX KKXG FQ9A CEWA FUAD OGO7 H,Temp Hairon,700839,active,8/3/2020,9/10/2026
901,CID,Trusts,6,6073,MU24 PENV 4312 3449 3515 6897 505H ZL,Worthington Kennsley,690569,active,2/1/2017,8/31/2022
948,CID,Trusts,6,6064,DO92 VYHW 9522 8419 8263 2289 8929,Judon Clarage,973980,inactive,10/7/2016,1/26/2026
16,Checking Account,Individuals Joint,5,6079,PS21 WHAJ MTFT FHUX DNBU 97RF PHOH X,Kristel Gonzalo,550566,active,5/22/2016,7/9/2023
158,Savings Account,Limited Liability,9,6029,DE98 0607 7997 1967 0322 62,Marina Goudman,352721,active,12/18/2014,5/8/2022
443,CID,Clubs and Associations,5,6018,BH47 GYGA LUK6 J74L WTXW UL,Burlie Delmage,699515,inactive,6/14/2015,1/29/2023
748,Savings Account,Companies,5,6039,LV16 NJQF K25R 7PNB MNGI C,Marleah Rutland,737658,active,2/13/2015,6/4/2024
704,CID,Individuals Joint,8,6067,VG21 KKOX 8042 1426 8558 3308,Addie Drennan,,inactive,5/11/2016,10/19/2023
594,Checking Account,Clubs and Associations,4,6022,IE06 GSQM 8577 8669 1981 82,Harriette Cullagh,372926,inactive,8/8/2020,11/4/2025
849,Savings Account,Individuals Joint,5,6035,RO89 QBTQ BRZX QSMC FXYO DVGG,Craggie Gammons,226603,inactive,7/27/2019,8/7/2023
182,Savings Account,Individuals Joint,9,6008,FR81 0348 3912 628A 4MMK 2XF6 R72,Calvin Podmore,167437,inactive,10/31/2019,8/14/2023
42,Checking Account,Clubs and Associations,6,6035,DO92 2CSU 0501 2979 0105 3783 9977,Karoline Isaq,615370,active,7/20/2017,1/26/2022
154,Checking Account,Trusts,6,6009,FR20 2423 3515 42JD ATCK YZEG R43,Idalia Cuolahan,690716,inactive,10/23/2017,11/9/2023
19,Checking Account,Trusts,6,6055,FR88 0038 2755 57NO A2JZ YHIB D26,Sydney Arkin,682219,active,7/6/2018,9/26/2025
